Position,Coverage,Identity
55314,964.00,1.00
55315,966.00,0.99
55316,963.00,0.99
55317,962.00,0.99
55318,958.00,0.99
55319,961.00,1.00
55320,968.00,1.00
55321,969.00,1.00
55322,971.00,1.00
55323,973.00,1.00
55324,982.00,1.00
55325,989.00,1.00
55326,984.00,1.00
55327,997.00,1.00
55328,990.00,1.00
55329,983.00,1.00
55330,982.00,1.00
55331,988.00,1.00
55332,977.00,0.99
55333,969.00,1.00
55334,957.00,1.00
55335,955.00,1.00
55336,960.00,1.00
55337,959.00,1.00
55338,967.00,1.00
55339,962.00,0.99
55340,956.00,1.00
55341,957.00,1.00
55342,954.00,1.00
55343,949.00,1.00
55344,946.00,1.00
55345,947.00,1.00
55346,958.00,1.00
55347,963.00,0.99
55348,964.00,1.00
55349,962.00,0.99
55350,958.00,1.00
55351,950.00,1.00
55352,949.00,1.00
55353,953.00,0.99
55354,956.00,1.00
55355,955.00,1.00
55356,933.00,1.00
55357,929.00,1.00
55358,938.00,1.00
55359,940.00,0.99
55360,940.00,1.00
55361,945.00,1.00
55362,945.00,1.00
55363,944.00,1.00
55364,940.00,1.00
55365,949.00,1.00
55366,956.00,1.00
55367,962.00,1.00
55368,957.00,1.00
55369,955.00,1.00
55370,962.00,1.00
55371,960.00,0.97
55372,963.00,1.00
55373,955.00,0.99
55374,947.00,0.99
55375,936.00,1.00
55376,937.00,1.00
55377,938.00,0.99
55378,939.00,0.98
55379,943.00,0.99
55380,944.00,0.99
55381,949.00,1.00
55382,948.00,0.99
55383,947.00,1.00
55384,951.00,0.99
55385,949.00,0.99
55386,947.00,0.99
55387,952.00,1.00
55388,947.00,1.00
55389,943.00,1.00
55390,950.00,0.99
55391,951.00,0.98
55392,958.00,0.99
55393,961.00,1.00
55394,962.00,1.00
55395,953.00,0.99
55396,952.00,0.96
55397,950.00,0.99
55398,959.00,0.99
55399,961.00,1.00
55400,954.00,1.00
55401,943.00,0.99
55402,944.00,0.99
55403,953.00,0.99
55404,946.00,1.00
55405,946.00,0.99
55406,944.00,1.00
55407,941.00,1.00
55408,932.00,1.00
55409,936.00,0.99
55410,941.00,0.99
55411,939.00,1.00
55412,942.00,0.99
55413,936.00,1.00
55414,928.00,0.99
55415,927.00,0.99
55416,930.00,1.00
55417,927.00,0.99
55418,929.00,0.98
55419,930.00,1.00
55420,926.00,1.00
55421,928.00,1.00
55422,930.00,1.00
55423,927.00,1.00
55424,930.00,0.98
55425,923.00,0.00
55426,923.00,0.99
55427,912.00,0.99
55428,908.00,0.99
55429,899.00,0.99
55430,895.00,1.00
55431,895.00,1.00
55432,894.00,0.99
55433,889.00,1.00
55434,885.00,1.00
55435,883.00,0.99
55436,890.00,1.00
55437,894.00,1.00
55438,899.00,0.99
55439,903.00,1.00
55440,908.00,0.98
55441,921.00,0.98
55442,921.00,0.99
55443,912.00,1.00
55444,915.00,0.98
55445,920.00,1.00
55446,920.00,1.00
55447,917.00,0.99
55448,918.00,0.99
55449,922.00,0.99
55450,923.00,0.99
55451,913.00,0.99
55452,913.00,0.99
55453,917.00,1.00
55454,920.00,0.98
55455,918.00,1.00
55456,912.00,1.00
55457,913.00,0.98
55458,911.00,1.00
55459,908.00,0.99
55460,902.00,0.99
55461,898.00,0.99
55462,893.00,1.00
55463,895.00,1.00
55464,890.00,0.99
55465,897.00,1.00
55466,893.00,0.98
55467,898.00,1.00
55468,895.00,1.00
55469,889.00,0.99
55470,893.00,0.97
55471,891.00,1.00
55472,891.00,0.99
55473,892.00,0.99
55474,890.00,0.99
55475,882.00,0.99
55476,883.00,1.00
55477,888.00,0.99
55478,882.00,0.98
55479,882.00,0.99
55480,883.00,0.99
55481,878.00,0.99
55482,872.00,1.00
55483,871.00,1.00
55484,874.00,0.99
55485,881.00,1.00
55486,884.00,1.00
55487,881.00,0.99
55488,885.00,0.98
55489,885.00,0.98
55490,892.00,0.99
55491,893.00,0.99
55492,900.00,0.98
55493,906.00,0.99
55494,908.00,0.99
55495,908.00,1.00
55496,911.00,0.99
55497,903.00,0.98
55498,899.00,0.99
55499,900.00,0.99
55500,898.00,1.00
55501,899.00,0.97
55502,899.00,0.97
55503,900.00,0.99
55504,902.00,0.99
55505,900.00,0.99
55506,913.00,0.99
55507,924.00,0.98
55508,923.00,0.97
55509,934.00,0.97
55510,934.00,0.98
55511,933.00,0.99
55512,933.00,0.98
55513,932.00,0.97
55514,941.00,0.97
55515,943.00,0.99
55516,927.00,1.00
55517,928.00,0.98
55518,929.00,0.99
55519,931.00,1.00
55520,933.00,1.00
55521,936.00,0.99
55522,941.00,0.99
55523,944.00,0.99
55524,951.00,0.98
55525,952.00,1.00
55526,959.00,0.99
55527,968.00,0.98
55528,969.00,0.99
55529,970.00,0.98
55530,969.00,0.99
55531,967.00,0.99
55532,977.00,0.99
55533,983.00,0.98
55534,991.00,0.97
55535,992.00,0.98
55536,990.00,0.99
55537,994.00,0.99
55538,996.00,0.97
55539,999.00,0.97
55540,994.00,0.99
55541,983.00,0.98
55542,982.00,1.00
55543,977.00,0.99
55544,974.00,0.98
55545,982.00,0.99
55546,983.00,0.99
55547,984.00,0.99
55548,982.00,0.99
55549,986.00,0.99
55550,992.00,0.98
55551,998.00,0.98
55552,1009.00,1.00
55553,1003.00,0.99
55554,993.00,0.98
55555,997.00,0.99
55556,995.00,0.99
55557,995.00,0.99
55558,999.00,1.00
55559,1000.00,1.00
55560,989.00,0.99
55561,983.00,0.99
55562,980.00,0.98
55563,980.00,0.98
55564,988.00,0.97
55565,987.00,0.99
55566,995.00,0.99
55567,984.00,0.99
55568,986.00,0.97
55569,978.00,0.00
55570,984.00,0.98
55571,988.00,0.98
55572,988.00,0.97
55573,992.00,0.99
55574,997.00,0.98
55575,998.00,0.98
55576,1001.00,0.99
55577,999.00,0.98
55578,1008.00,0.98
55579,1003.00,0.99
55580,1003.00,0.98
55581,1004.00,0.99
55582,1012.00,0.99
55583,1009.00,0.99
55584,1006.00,1.00
55585,1003.00,0.99
55586,1004.00,0.98
55587,998.00,1.00
55588,998.00,1.00
55589,996.00,0.99
55590,998.00,1.00
55591,993.00,0.99
55592,981.00,0.99
55593,983.00,0.99
55594,1003.00,0.99
55595,1000.00,1.00
55596,1001.00,0.99
55597,1003.00,0.99
55598,1005.00,0.99
55599,1003.00,0.99
55600,996.00,1.00
55601,1000.00,0.99
55602,1003.00,0.99
55603,991.00,0.99
55604,986.00,0.99
55605,981.00,0.99
55606,984.00,1.00
55607,987.00,1.00
55608,988.00,1.00
55609,1006.00,0.99
55610,1010.00,0.99
55611,1005.00,0.99
55612,1003.00,0.99
55613,1007.00,0.99
55614,1002.00,1.00
55615,1005.00,0.99
55616,1006.00,0.99
55617,1007.00,1.00
55618,1008.00,1.00
55619,1011.00,0.99
55620,1015.00,1.00
55621,1009.00,0.99
55622,1018.00,1.00
55623,1022.00,1.00
55624,1031.00,1.00
55625,1029.00,0.99
55626,1029.00,1.00
55627,1025.00,0.98
55628,1021.00,0.99
55629,1023.00,0.99
55630,1027.00,0.99
55631,1035.00,0.99
55632,1039.00,1.00
55633,1041.00,0.99
55634,1046.00,1.00
55635,1056.00,1.00
55636,1053.00,0.99
55637,1054.00,0.99
55638,1051.00,0.99
55639,1049.00,0.99
55640,1037.00,1.00
55641,1036.00,1.00
55642,1033.00,1.00
55643,1028.00,0.99
55644,1033.00,1.00
55645,1033.00,0.99
55646,1031.00,0.99
55647,1024.00,0.99
55648,1034.00,0.99
55649,1037.00,0.99
55650,1038.00,0.99
55651,1040.00,1.00
55652,1039.00,0.99
55653,1048.00,1.00
55654,1048.00,0.98
55655,1042.00,0.99
55656,1052.00,0.99
55657,1047.00,0.98
55658,1048.00,1.00
55659,1048.00,0.99
55660,1040.00,0.99
55661,1039.00,0.99
55662,1040.00,0.99
55663,1042.00,1.00
55664,1047.00,0.99
55665,1045.00,0.99
55666,1042.00,1.00
55667,1052.00,1.00
55668,1052.00,1.00
55669,1056.00,0.99
55670,1055.00,0.99
55671,1054.00,1.00
55672,1043.00,1.00
55673,1042.00,1.00
55674,1035.00,0.99
55675,1032.00,0.99
55676,1032.00,0.99
55677,1032.00,1.00
55678,1017.00,0.99
55679,1021.00,1.00
55680,1026.00,0.99
55681,1027.00,1.00
55682,1031.00,0.99
55683,1023.00,0.99
55684,1018.00,1.00
55685,1012.00,1.00
55686,1011.00,0.99
55687,1018.00,0.99
55688,1020.00,0.99
55689,1017.00,0.99
55690,1015.00,0.99
55691,1023.00,0.99
55692,1030.00,0.99
55693,1025.00,1.00
55694,1024.00,1.00
55695,1027.00,0.99
55696,1027.00,0.99
55697,1027.00,1.00
55698,1029.00,0.99
55699,1037.00,1.00
55700,1025.00,0.99
55701,1025.00,0.99
55702,1025.00,0.99
55703,1033.00,1.00
55704,1037.00,0.99
55705,1049.00,0.99
55706,1053.00,1.00
55707,1053.00,1.00
55708,1062.00,1.00
55709,1063.00,1.00
55710,1063.00,1.00
55711,1064.00,0.98
55712,1069.00,0.99
55713,1074.00,1.00
55714,1075.00,1.00
55715,1073.00,1.00
55716,1072.00,1.00
55717,1064.00,1.00
55718,1061.00,1.00
55719,1055.00,0.98
55720,1063.00,0.98
55721,1062.00,0.99
55722,1076.00,0.99
55723,1079.00,0.99
55724,1080.00,1.00
55725,1084.00,0.99
55726,1088.00,0.99
55727,1090.00,0.99
55728,1087.00,0.99
55729,1090.00,1.00
55730,1088.00,0.99
55731,1093.00,0.99
55732,1077.00,1.00
55733,1080.00,1.00
55734,1084.00,0.99
55735,1089.00,1.00
55736,1093.00,1.00
55737,1101.00,1.00
55738,1105.00,0.99
55739,1105.00,0.99
55740,1096.00,0.99
55741,1102.00,0.99
55742,1109.00,1.00
55743,1107.00,0.99
55744,1089.00,1.00
55745,1094.00,0.99
55746,1094.00,0.99
55747,1091.00,0.99
55748,1092.00,0.99
55749,1094.00,0.99
55750,1095.00,0.99
55751,1086.00,0.99
55752,1083.00,0.99
55753,1090.00,0.99
55754,1091.00,0.99
55755,1090.00,0.99
55756,1095.00,1.00
55757,1103.00,1.00
55758,1103.00,1.00
55759,1086.00,1.00
55760,1085.00,1.00
55761,1091.00,0.99
55762,1096.00,0.99
55763,1098.00,0.99
55764,1102.00,1.00
55765,1108.00,1.00
55766,1113.00,0.99
55767,1113.00,1.00
55768,1121.00,0.99
55769,1118.00,1.00
55770,1120.00,1.00
55771,1116.00,1.00
55772,1113.00,1.00
55773,1108.00,0.99
55774,1098.00,0.99
55775,1105.00,0.99
55776,1109.00,0.99
55777,1112.00,0.99
55778,1107.00,0.99
55779,1102.00,1.00
55780,1102.00,1.00
55781,1091.00,1.00
55782,1091.00,0.99
55783,1092.00,1.00
55784,1095.00,1.00
55785,1087.00,0.99
55786,1082.00,1.00
55787,1085.00,1.00
55788,1093.00,0.99
55789,1106.00,0.99
55790,1108.00,1.00
55791,1105.00,1.00
55792,1111.00,1.00
55793,1111.00,0.99
55794,1104.00,1.00
55795,1114.00,0.99
55796,1119.00,1.00
55797,1127.00,0.98
55798,1118.00,1.00
55799,1124.00,0.99
55800,1136.00,1.00
55801,1139.00,1.00
55802,1132.00,1.00
55803,1128.00,0.99
55804,1132.00,1.00
55805,1128.00,1.00
55806,1121.00,1.00
55807,1115.00,0.99
55808,1108.00,0.99
55809,1103.00,1.00
55810,1107.00,0.99
55811,1103.00,0.99
55812,1102.00,0.99
55813,1118.00,1.00
55814,1117.00,0.99
55815,1110.00,0.99
55816,1117.00,1.00
55817,1118.00,1.00
55818,1113.00,1.00
55819,1104.00,1.00
55820,1103.00,0.99
55821,1116.00,1.00
55822,1119.00,0.99
55823,1124.00,1.00
55824,1121.00,0.99
55825,1121.00,0.99
55826,1126.00,0.99
55827,1130.00,0.99
55828,1132.00,0.99
55829,1135.00,0.99
55830,1125.00,1.00
55831,1127.00,0.99
55832,1123.00,1.00
55833,1128.00,0.98
55834,1125.00,0.99
55835,1124.00,1.00
55836,1127.00,0.99
55837,1130.00,0.99
55838,1127.00,1.00
55839,1131.00,1.00
55840,1137.00,0.99
55841,1133.00,1.00
55842,1134.00,0.99
55843,1142.00,1.00
55844,1143.00,0.99
55845,1140.00,1.00
55846,1139.00,0.99
55847,1136.00,0.99
55848,1133.00,1.00
55849,1134.00,0.99
55850,1133.00,0.99
55851,1122.00,1.00
55852,1118.00,0.99
55853,1104.00,1.00
55854,1103.00,0.99
55855,1098.00,0.99
55856,1094.00,0.99
55857,1104.00,1.00
55858,1096.00,1.00
55859,1092.00,1.00
55860,1087.00,1.00
55861,1087.00,0.99
55862,1091.00,1.00
55863,1099.00,0.99
55864,1096.00,1.00
55865,1093.00,0.99
55866,1091.00,0.99
55867,1095.00,1.00
55868,1102.00,0.99
55869,1106.00,1.00
55870,1098.00,0.99
55871,1097.00,0.99
55872,1081.00,1.00
55873,1077.00,1.00
55874,1075.00,1.00
55875,1076.00,1.00
55876,1071.00,0.99
55877,1071.00,1.00
55878,1077.00,1.00
55879,1082.00,0.99
55880,1081.00,0.99
55881,1074.00,0.99
55882,1090.00,1.00
55883,1094.00,0.99
55884,1089.00,0.99
55885,1092.00,0.99
55886,1090.00,0.99
55887,1093.00,0.99
55888,1096.00,1.00
55889,1097.00,0.99
55890,1097.00,0.99
55891,1093.00,0.99
55892,1102.00,0.99
55893,1113.00,1.00
55894,1113.00,1.00
55895,1109.00,0.99
55896,1118.00,1.00
55897,1121.00,0.99
55898,1136.00,0.99
55899,1142.00,1.00
55900,1146.00,1.00
55901,1146.00,0.99
55902,1148.00,0.99
55903,1154.00,1.00
55904,1160.00,1.00
55905,1162.00,0.99
55906,1158.00,0.99
55907,1156.00,0.99
55908,1155.00,0.99
55909,1155.00,0.99
55910,1160.00,0.99
55911,1156.00,1.00
55912,1146.00,1.00
55913,1145.00,0.99
55914,1145.00,1.00
55915,1135.00,0.99
55916,1117.00,0.99
55917,1114.00,0.99
55918,1108.00,0.99
55919,1113.00,0.99
55920,1108.00,0.99
55921,1108.00,0.99
55922,1100.00,0.99
55923,1097.00,0.99
55924,1095.00,0.99
55925,1089.00,0.99
55926,1085.00,0.99
55927,1081.00,0.99
55928,1084.00,1.00
55929,1088.00,0.99
55930,1093.00,0.98
55931,1094.00,1.00
55932,1095.00,0.99
55933,1100.00,0.98
55934,1101.00,0.99
55935,1104.00,0.99
55936,1114.00,0.99
55937,1107.00,0.99
55938,1095.00,1.00
55939,1079.00,0.99
55940,1090.00,0.99
55941,1099.00,0.99
55942,1096.00,0.99
55943,1097.00,0.99
55944,1092.00,0.99
55945,1083.00,0.98
55946,1081.00,1.00
55947,1083.00,1.00
55948,1080.00,1.00
55949,1078.00,0.99
55950,1071.00,0.99
55951,1074.00,1.00
55952,1079.00,1.00
55953,1081.00,0.99
55954,1083.00,0.99
55955,1086.00,1.00
55956,1088.00,0.99
55957,1098.00,1.00
55958,1099.00,0.99
55959,1111.00,0.99
55960,1105.00,0.99
55961,1110.00,0.99
55962,1105.00,1.00
55963,1093.00,1.00
55964,1091.00,0.99
55965,1092.00,1.00
55966,1096.00,0.99
55967,1084.00,0.99
55968,1083.00,1.00
55969,1080.00,1.00
55970,1076.00,0.99
55971,1064.00,0.99
55972,1062.00,0.99
55973,1056.00,1.00
55974,1064.00,1.00
55975,1058.00,1.00
55976,1061.00,0.99
55977,1058.00,1.00
55978,1058.00,0.99
55979,1058.00,1.00
55980,1063.00,0.99
55981,1063.00,0.99
55982,1065.00,0.99
55983,1062.00,0.99
55984,1068.00,1.00
55985,1064.00,0.99
55986,1057.00,0.99
55987,1058.00,1.00
55988,1065.00,1.00
55989,1066.00,1.00
55990,1062.00,1.00
55991,1057.00,0.99
55992,1058.00,0.99
55993,1058.00,1.00
55994,1070.00,0.99
55995,1068.00,0.99
55996,1071.00,0.99
55997,1081.00,1.00
55998,1084.00,0.99
55999,1082.00,0.99
56000,1086.00,0.99
56001,1090.00,1.00
56002,1086.00,1.00
56003,1090.00,1.00
56004,1086.00,0.99
56005,1088.00,0.99
56006,1090.00,1.00
56007,1083.00,0.99
56008,1086.00,1.00
56009,1088.00,0.99
56010,1093.00,1.00
56011,1096.00,1.00
56012,1097.00,1.00
56013,1088.00,0.99
56014,1097.00,1.00
56015,1104.00,1.00
56016,1111.00,1.00
56017,1112.00,0.99
56018,1120.00,0.99
56019,1127.00,0.98
56020,1132.00,0.99
56021,1134.00,1.00
56022,1143.00,1.00
56023,1136.00,0.99
56024,1146.00,1.00
56025,1144.00,1.00
56026,1145.00,0.99
56027,1148.00,1.00
56028,1147.00,1.00
56029,1157.00,1.00
56030,1161.00,0.99
56031,1161.00,0.99
56032,1147.00,0.99
56033,1144.00,1.00
56034,1143.00,1.00
56035,1144.00,0.99
56036,1150.00,1.00
56037,1144.00,1.00
56038,1137.00,0.99
56039,1137.00,1.00
56040,1147.00,1.00
56041,1137.00,1.00
56042,1136.00,1.00
56043,1129.00,1.00
56044,1129.00,0.99
56045,1129.00,1.00
56046,1122.00,1.00
56047,1119.00,1.00
56048,1108.00,1.00
56049,1106.00,1.00
56050,1106.00,1.00
56051,1114.00,0.99
56052,1122.00,0.99
56053,1112.00,0.99
56054,1113.00,0.99
56055,1112.00,0.99
56056,1102.00,1.00
56057,1108.00,1.00
56058,1110.00,1.00
56059,1112.00,1.00
56060,1113.00,0.99
56061,1115.00,1.00
56062,1125.00,1.00
56063,1135.00,0.99
56064,1139.00,1.00
56065,1141.00,1.00
56066,1150.00,1.00
56067,1152.00,1.00
56068,1146.00,0.99
56069,1142.00,0.99
56070,1144.00,0.99
56071,1146.00,1.00
56072,1149.00,1.00
56073,1152.00,1.00
56074,1157.00,1.00
56075,1157.00,1.00
56076,1165.00,0.99
56077,1164.00,1.00
56078,1177.00,1.00
56079,1175.00,1.00
56080,1166.00,0.99
56081,1162.00,1.00
56082,1161.00,1.00
56083,1161.00,0.99
56084,1160.00,0.99
56085,1154.00,1.00
56086,1150.00,1.00
56087,1155.00,1.00
56088,1161.00,1.00
56089,1165.00,1.00
56090,1160.00,0.99
56091,1157.00,1.00
56092,1158.00,1.00
56093,1158.00,1.00
56094,1160.00,1.00
56095,1158.00,1.00
56096,1162.00,1.00
56097,1150.00,1.00
56098,1152.00,1.00
56099,1147.00,0.99
56100,1153.00,1.00
56101,1153.00,1.00
56102,1160.00,0.99
56103,1167.00,1.00
56104,1163.00,0.99
56105,1168.00,0.98
56106,1167.00,1.00
56107,1163.00,1.00
56108,1165.00,0.99
56109,1163.00,1.00
56110,1167.00,1.00
56111,1166.00,1.00
56112,1167.00,1.00
56113,1165.00,1.00
56114,1160.00,0.99
56115,1173.00,0.99
56116,1164.00,1.00
56117,1167.00,0.99
56118,1175.00,1.00
56119,1183.00,0.99
56120,1187.00,1.00
56121,1189.00,0.99
56122,1193.00,1.00
56123,1199.00,1.00
56124,1199.00,1.00
56125,1204.00,1.00
56126,1214.00,0.99
56127,1212.00,1.00
56128,1213.00,1.00
56129,1208.00,0.99
56130,1203.00,1.00
56131,1202.00,1.00
56132,1200.00,1.00
56133,1200.00,1.00
56134,1198.00,1.00
56135,1201.00,1.00
56136,1212.00,1.00
56137,1201.00,1.00
56138,1192.00,1.00
56139,1192.00,1.00
56140,1205.00,1.00
56141,1216.00,1.00
56142,1210.00,1.00
56143,1200.00,1.00
56144,1198.00,1.00
56145,1200.00,1.00
56146,1197.00,1.00
56147,1195.00,1.00
56148,1196.00,1.00
56149,1196.00,1.00
56150,1206.00,1.00
56151,1217.00,1.00
56152,1227.00,1.00
56153,1234.00,1.00
56154,1234.00,1.00
56155,1228.00,1.00
56156,1224.00,0.99
56157,1224.00,1.00
56158,1225.00,1.00
56159,1228.00,1.00
56160,1222.00,0.99
56161,1219.00,1.00
56162,1212.00,1.00
56163,1215.00,1.00
56164,1208.00,0.99
56165,1209.00,1.00
56166,1212.00,1.00
56167,1218.00,1.00
56168,1208.00,1.00
56169,1197.00,1.00
56170,1201.00,1.00
56171,1204.00,0.99
56172,1198.00,0.99
56173,1196.00,1.00
56174,1180.00,1.00
56175,1187.00,0.99
56176,1186.00,1.00
56177,1179.00,0.99
56178,1174.00,1.00
56179,1181.00,1.00
56180,1175.00,1.00
56181,1174.00,1.00
56182,1187.00,0.99
56183,1184.00,1.00
56184,1179.00,0.99
56185,1169.00,1.00
56186,1162.00,0.99
56187,1173.00,0.99
56188,1171.00,0.99
56189,1174.00,1.00
56190,1171.00,0.99
56191,1175.00,1.00
56192,1166.00,1.00
56193,1165.00,1.00
56194,1167.00,0.99
56195,1178.00,1.00
56196,1176.00,0.99
56197,1175.00,1.00
56198,1182.00,0.99
56199,1174.00,0.99
56200,1164.00,0.99
56201,1158.00,0.99
56202,1149.00,1.00
56203,1147.00,1.00
56204,1150.00,0.99
56205,1152.00,1.00
56206,1159.00,1.00
56207,1153.00,1.00
56208,1150.00,1.00
56209,1156.00,1.00
56210,1151.00,1.00
56211,1155.00,1.00
56212,1147.00,1.00
56213,1134.00,0.99
56214,1131.00,1.00
56215,1137.00,1.00
56216,1133.00,0.99
56217,1130.00,1.00
56218,1136.00,1.00
56219,1144.00,1.00
56220,1142.00,1.00
56221,1138.00,0.99
56222,1140.00,1.00
56223,1140.00,1.00
56224,1134.00,0.99
56225,1134.00,1.00
56226,1129.00,1.00
56227,1131.00,1.00
56228,1126.00,1.00
56229,1127.00,0.99
56230,1143.00,1.00
56231,1150.00,1.00
56232,1146.00,0.99
56233,1139.00,1.00
56234,1142.00,0.99
56235,1142.00,0.99
56236,1144.00,0.99
56237,1148.00,1.00
56238,1152.00,1.00
56239,1156.00,1.00
56240,1154.00,1.00
56241,1152.00,0.99
56242,1148.00,1.00
56243,1159.00,1.00
56244,1164.00,1.00
56245,1161.00,1.00
56246,1170.00,0.99
56247,1186.00,0.99
56248,1181.00,1.00
56249,1183.00,1.00
56250,1178.00,1.00
56251,1169.00,1.00
56252,1157.00,1.00
56253,1154.00,1.00
56254,1149.00,0.99
56255,1156.00,0.99
56256,1161.00,1.00
56257,1160.00,1.00
56258,1160.00,1.00
56259,1163.00,0.99
56260,1160.00,1.00
56261,1167.00,1.00
56262,1164.00,0.99
56263,1162.00,0.99
56264,1168.00,1.00
56265,1162.00,1.00
56266,1163.00,1.00
56267,1165.00,1.00
56268,1154.00,1.00
56269,1154.00,0.99
56270,1163.00,1.00
56271,1163.00,0.99
56272,1176.00,1.00
56273,1180.00,1.00
56274,1181.00,1.00
56275,1177.00,0.99
56276,1171.00,1.00
56277,1166.00,1.00
56278,1164.00,0.99
56279,1170.00,1.00
56280,1178.00,1.00
56281,1176.00,1.00
56282,1183.00,1.00
56283,1180.00,0.99
56284,1182.00,1.00
56285,1188.00,1.00
56286,1191.00,1.00
56287,1195.00,0.99
56288,1191.00,0.99
56289,1183.00,1.00
56290,1173.00,1.00
56291,1172.00,0.99
56292,1180.00,1.00
56293,1190.00,1.00
56294,1193.00,1.00
56295,1204.00,1.00
56296,1209.00,1.00
56297,1208.00,0.99
56298,1209.00,1.00
56299,1197.00,0.99
56300,1188.00,0.99
56301,1183.00,1.00
56302,1170.00,0.99
56303,1159.00,1.00
56304,1169.00,1.00
56305,1171.00,1.00
56306,1168.00,1.00
56307,1180.00,1.00
56308,1180.00,0.99
56309,1180.00,0.99
56310,1182.00,1.00
56311,1188.00,1.00
56312,1186.00,1.00
56313,1178.00,0.99
56314,1179.00,1.00
56315,1174.00,1.00
56316,1172.00,1.00
56317,1165.00,0.99
56318,1165.00,1.00
56319,1172.00,1.00
56320,1168.00,0.99
56321,1164.00,1.00
56322,1170.00,1.00
56323,1174.00,1.00
56324,1175.00,1.00
56325,1173.00,1.00
56326,1178.00,0.99
56327,1186.00,0.99
56328,1192.00,1.00
56329,1187.00,1.00
56330,1189.00,1.00
56331,1191.00,1.00
56332,1188.00,0.99
56333,1191.00,1.00
56334,1196.00,0.99
56335,1204.00,0.99
56336,1205.00,1.00
56337,1194.00,0.99
56338,1198.00,1.00
56339,1201.00,1.00
56340,1204.00,1.00
56341,1207.00,1.00
56342,1212.00,1.00
56343,1208.00,1.00
56344,1217.00,1.00
56345,1205.00,1.00
56346,1207.00,0.99
56347,1219.00,1.00
56348,1223.00,0.99
56349,1227.00,1.00
56350,1233.00,1.00
56351,1238.00,0.99
56352,1243.00,0.99
56353,1243.00,0.99
56354,1236.00,1.00
56355,1238.00,1.00
56356,1230.00,1.00
56357,1233.00,1.00
56358,1241.00,1.00
56359,1244.00,1.00
56360,1243.00,0.99
56361,1240.00,1.00
56362,1242.00,1.00
56363,1252.00,1.00
56364,1258.00,1.00
56365,1255.00,1.00
56366,1253.00,1.00
56367,1257.00,1.00
56368,1248.00,1.00
56369,1252.00,1.00
56370,1264.00,0.99
56371,1269.00,0.99
56372,1267.00,0.99
56373,1269.00,1.00
56374,1266.00,1.00
56375,1276.00,1.00
56376,1274.00,1.00
56377,1286.00,1.00
56378,1281.00,1.00
56379,1273.00,1.00
56380,1262.00,1.00
56381,1260.00,1.00
56382,1264.00,0.99
56383,1259.00,0.99
56384,1253.00,1.00
56385,1251.00,1.00
56386,1252.00,0.99
56387,1248.00,1.00
56388,1248.00,1.00
56389,1250.00,1.00
56390,1252.00,1.00
56391,1257.00,1.00
56392,1260.00,1.00
56393,1252.00,1.00
56394,1247.00,1.00
56395,1250.00,1.00
56396,1240.00,0.99
56397,1239.00,1.00
56398,1251.00,1.00
56399,1247.00,1.00
56400,1245.00,1.00
56401,1253.00,0.99
56402,1254.00,0.99
56403,1254.00,1.00
56404,1256.00,0.99
56405,1249.00,1.00
56406,1253.00,0.99
56407,1252.00,1.00
56408,1249.00,0.99
56409,1249.00,1.00
56410,1247.00,1.00
56411,1239.00,1.00
56412,1241.00,1.00
56413,1241.00,1.00
56414,1249.00,1.00
56415,1253.00,1.00
56416,1249.00,1.00
56417,1246.00,1.00
56418,1255.00,0.99
56419,1244.00,0.99
56420,1233.00,1.00
56421,1234.00,0.99
56422,1218.00,1.00
56423,1212.00,1.00
56424,1214.00,1.00
56425,1220.00,1.00
56426,1220.00,0.99
56427,1226.00,0.99
56428,1233.00,1.00
56429,1228.00,1.00
56430,1217.00,1.00
56431,1227.00,1.00
56432,1217.00,0.00
56433,1222.00,1.00
56434,1228.00,1.00
56435,1230.00,1.00
56436,1232.00,1.00
56437,1225.00,1.00
56438,1228.00,1.00
56439,1227.00,1.00
56440,1229.00,1.00
56441,1232.00,0.99
56442,1230.00,1.00
56443,1230.00,1.00
56444,1222.00,1.00
56445,1212.00,1.00
56446,1203.00,1.00
56447,1191.00,0.99
56448,1199.00,1.00
56449,1206.00,0.99
56450,1218.00,1.00
56451,1223.00,0.99
56452,1225.00,1.00
56453,1227.00,0.99
56454,1228.00,0.99
56455,1230.00,1.00
56456,1237.00,0.99
56457,1238.00,0.98
56458,1228.00,1.00
56459,1231.00,1.00
56460,1250.00,0.99
56461,1259.00,1.00
56462,1271.00,0.99
56463,1282.00,1.00
56464,1286.00,1.00
56465,1284.00,0.99
56466,1279.00,1.00
56467,1274.00,1.00
56468,1273.00,1.00
56469,1268.00,1.00
56470,1266.00,1.00
56471,1273.00,1.00
56472,1274.00,0.99
56473,1272.00,0.99
56474,1289.00,1.00
56475,1297.00,0.99
56476,1299.00,1.00
56477,1296.00,0.99
56478,1295.00,0.99
56479,1292.00,1.00
56480,1287.00,0.99
56481,1284.00,0.99
56482,1296.00,1.00
56483,1292.00,1.00
56484,1300.00,1.00
56485,1295.00,0.99
56486,1290.00,1.00
56487,1295.00,0.99
56488,1289.00,0.99
56489,1282.00,1.00
56490,1274.00,1.00
56491,1269.00,1.00
56492,1275.00,1.00
56493,1284.00,0.99
56494,1280.00,1.00
56495,1272.00,0.99
56496,1282.00,0.99
56497,1286.00,1.00
56498,1275.00,1.00
56499,1265.00,0.99
56500,1280.00,0.99
56501,1276.00,0.99
